"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude","location","language","profileImageURL"
"983","@Jackie_Tanaka you can do this. youâ€™ve survived 100% of your worst days. if you ever need extra help, go to the spnâ€¦ https://t.co/jIySybRv1i",FALSE,1,"Jackie_Tanaka",2017-09-22 00:46:42,TRUE,"911027778233016320","911028948347342848","285394640","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","newtchesters",0,FALSE,FALSE,NA,NA,"lily j2m em sam emmy ","en","http://pbs.twimg.com/profile_images/842160714697576448/TRcY8qdo_normal.jpg"
"984","RT @OwenJones84: The Tories have designed a system defined by insecurity. That's why debt is soaring. My column &gt;  https://t.co/hJ4q19x6rX",FALSE,0,NA,2017-09-22 00:46:41,FALSE,NA,"911028947810480128",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","10printHiRun",234,TRUE,FALSE,NA,NA,"Yorkshire","en","http://pbs.twimg.com/profile_images/904794193725358084/g7AOshQL_normal.jpg"
"985","RT @beINSPORTSUSA: Come to (@Fenerbahce_EN vs.) @Besiktas as @realmadrid &amp; @PSG_English work through their crises: https://t.co/UTtOdEIXfzâ€¦",FALSE,0,NA,2017-09-22 00:46:41,FALSE,NA,"911028946183049217",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","hakanlbyrk",4,TRUE,FALSE,NA,NA,"istanbul","tr","http://pbs.twimg.com/profile_images/892229683315707905/0rnSHF-r_normal.jpg"
"986","Did you know that if you text 741741 when you are feeling depressed or suicidal, a crisis worker will TEXT w you?  #MentalHealthAwareness",FALSE,6,NA,2017-09-22 00:46:41,FALSE,NA,"911028944597585920",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","emayfarris",11,FALSE,FALSE,NA,NA,"Fort Worth, TX","en","http://pbs.twimg.com/profile_images/599338657166692352/7NAECLwE_normal.jpg"
"987","RT @craigbrownphd: Whatâ€™s in the Bottle? Wineâ€™s Crisis of Trust and How Blockchain Can Help https://t.co/WYeemYOJfr https://t.co/alWa2M7UKh",FALSE,0,NA,2017-09-22 00:46:39,FALSE,NA,"911028939136540673",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","mrrplbmva1069",285,TRUE,FALSE,NA,NA,"","en","http://pbs.twimg.com/profile_images/902248120066740224/ePQ2ySSx_normal.jpg"
"988","RT @Iam_BrookeSmith: 1) Text 741741 when feeling depressed / suicidal + crisis worker will text U back immediately + continue to text withâ€¦",FALSE,0,NA,2017-09-22 00:46:39,FALSE,NA,"911028938406813697",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","JustineBateman",38,TRUE,FALSE,NA,NA,"L.A., N.Y.","en","http://pbs.twimg.com/profile_images/859393540131966977/zr_c7UfM_normal.jpg"
"989","Trump blames Clintons for North Korea nuke crisis https://t.co/GfWwlkdgul",FALSE,0,NA,2017-09-22 00:46:38,FALSE,NA,"911028932731916288",NA,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","michalnfidel",0,FALSE,FALSE,NA,NA,"United States","en","http://pbs.twimg.com/profile_images/888540412964552704/Dqupkw0y_normal.jpg"
"990","RT @craigbrownphd: Whatâ€™s in the Bottle? Wineâ€™s Crisis of Trust and How Blockchain Can Help https://t.co/WYeemYOJfr https://t.co/alWa2M7UKh",FALSE,0,NA,2017-09-22 00:46:38,FALSE,NA,"911028932362645504",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","corettalarson11",285,TRUE,FALSE,NA,NA,"","en","http://pbs.twimg.com/profile_images/844110520399548418/NjGms1Yh_normal.jpg"
"991","RT @DineshDSouza: Out of the 19C crisis of Marxism came two murderous forms of socialism: Leninist Bolshevism and Mussolini's Fascism httpsâ€¦",FALSE,0,NA,2017-09-22 00:46:37,FALSE,NA,"911028930349432832",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ManMountain78R3",453,TRUE,FALSE,NA,NA,"Sydney, Australia ","en","http://pbs.twimg.com/profile_images/873449043954880512/XfAPao5l_normal.jpg"
"992","RT @Telegraph: #TelegraphView: The crisis in Catalonia can be ended, but not by trampling on people's legitimate concerns #premium https://â€¦",FALSE,0,NA,2017-09-22 00:46:37,FALSE,NA,"911028929787555840",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","CharlieFox1714",133,TRUE,FALSE,NA,NA,"","ca","http://pbs.twimg.com/profile_images/902634375652679680/XiYulZyq_normal.jpg"
"993","RT @KimletGordon: Trump doesn't deserve to kiss the feet of Mexico  the. People are a true role model for humanity in crisis",FALSE,0,NA,2017-09-22 00:46:36,FALSE,NA,"911028927052812288",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Turesini",5021,TRUE,FALSE,NA,NA,"","es","http://pbs.twimg.com/profile_images/907472013970886656/shMe_Yfa_normal.jpg"
"994","RT @MissAmyVarle: @mcrshield @skylinermcr @mcrconfidential @MCRLifeUK @hrw @GMHA @johnblundell993 @GoogleExpertUK @SteadyStateMcr @MancCommâ€¦",FALSE,0,NA,2017-09-22 00:46:36,FALSE,NA,"911028923810631680",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","DanteGomez429",63,TRUE,FALSE,NA,NA,"Not In Range��","en","http://pbs.twimg.com/profile_images/764946017192058880/Wvdo9sE8_normal.jpg"
"995","RT @robertcobrien: @USNavy requires more hulls in the H2O now not in 30 yrs. Here's how to do it. @secnav76 @hughhewitt @JimTalent  https:/â€¦",FALSE,0,NA,2017-09-22 00:46:34,FALSE,NA,"911028916235702275",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","noonanjo",2,TRUE,FALSE,NA,NA,"Washington, DC","en","http://pbs.twimg.com/profile_images/794242178243391488/FmbbAh58_normal.jpg"
"996","RT @epopppp: When Flint switched to river water in 2014, fertility dropped by 12% and fetal deaths rose by 58%. https://t.co/uxxtBYu9wR",FALSE,0,NA,2017-09-22 00:46:32,FALSE,NA,"911028909021556736",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","danbherman",1334,TRUE,FALSE,NA,NA,"New York","en","http://pbs.twimg.com/profile_images/2555804385/0akipqwa9gsh2250mii3_normal.jpeg"
"997","RT @Kyle_Feldscher: John Kelly apparently went through some sort of existential crisis during Trump's UN speech. https://t.co/v0JUz21klN",FALSE,0,NA,2017-09-22 00:46:32,FALSE,NA,"911028907670982657",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","goyacobol",24267,TRUE,FALSE,NA,NA,"PA","en","http://pbs.twimg.com/profile_images/526553726736015360/1pR1aLml_normal.jpeg"
"998","RT @craigbrownphd: Whatâ€™s in the Bottle? Wineâ€™s Crisis of Trust and How Blockchain Can Help https://t.co/WYeemYOJfr https://t.co/alWa2M7UKh",FALSE,0,NA,2017-09-22 00:46:32,FALSE,NA,"911028906873856000",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","cpxzhuectpyym21",285,TRUE,FALSE,NA,NA,"","en","http://pbs.twimg.com/profile_images/904663677009309697/6sOvlE8C_normal.jpg"
"999","RT @MGliksmanMDPhD: 'No faith' in Govt to fix energy crisis https://t.co/8K8Ajz9lqO @smh #LNP has no intention of doing that which will aliâ€¦",FALSE,0,NA,2017-09-22 00:46:30,FALSE,NA,"911028900397903872",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","cageymc",16,TRUE,FALSE,NA,NA,"Sydney","en","http://pbs.twimg.com/profile_images/1982933670/Hammer_normal.PNG"
"1000","RT @Pinboard: I wrote a thing about how the moral panic around Amazon recommending bomb parts is really a crisis in journalism: https://t.câ€¦",FALSE,0,NA,2017-09-22 00:46:29,FALSE,NA,"911028897667567616",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","tommygeorge",67,TRUE,FALSE,NA,NA,"Memphis, TN || Fort Worth, TX","en","http://pbs.twimg.com/profile_images/550502399253970944/-Zsi5eVK_normal.jpeg"
"1001","RT @craigbrownphd: Whatâ€™s in the Bottle? Wineâ€™s Crisis of Trust and How Blockchain Can Help https://t.co/WYeemYOJfr https://t.co/alWa2M7UKh",FALSE,0,NA,2017-09-22 00:46:29,FALSE,NA,"911028893997522946",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ntpkouxohiehnp1",285,TRUE,FALSE,NA,NA,"","en","http://pbs.twimg.com/profile_images/905377207912095744/MaIDh5d9_normal.jpg"
"1002","RT @Econ_Marshall: The privatization of government &amp; elimination of democracy caused a public health crisis in Flint. https://t.co/BaKVV5egâ€¦",FALSE,0,NA,2017-09-22 00:46:28,FALSE,NA,"911028893427126273",NA,"<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for i<U+039F>S</a>","kyriell",57,TRUE,FALSE,NA,NA,"","en","http://pbs.twimg.com/profile_images/378800000436927970/e86190f64e866b344eabf47047a55fde_normal.jpeg"
"1003","RT @RepGallagher: We must eliminate the stigma surrounding mental health care so that veterans in crisis feel comfortable seeking treatmentâ€¦",FALSE,0,NA,2017-09-22 00:46:28,FALSE,NA,"911028892340809728",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","MaggieMelchior",7,TRUE,FALSE,NA,NA,"WI","en","http://pbs.twimg.com/profile_images/354380801/4ztcymp_normal.jpg"
"1004","RT @LouDobbs: Cyber Crisis- Govt &amp; Big business fail to protect everyday Americans as hacking incidents skyrocket. #Dobbs #MAGA #TrumpTrainâ€¦",FALSE,0,NA,2017-09-22 00:46:28,FALSE,NA,"911028890897960960",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","gguric01",191,TRUE,FALSE,NA,NA,"South-central PA","en","http://pbs.twimg.com/profile_images/511669129464795136/IEyCVf8P_normal.jpeg"
"1005","RT @AriMelber: Author @NaomiAKlein says Trump's Brand is Crisis/Lies, basically https://t.co/5QqZ8G23ha",FALSE,0,NA,2017-09-22 00:46:27,FALSE,NA,"911028885390856193",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","silverstream21",101,TRUE,FALSE,NA,NA,"USA","en","http://pbs.twimg.com/profile_images/1031339447/silverstream_normal.jpg"
"1006","RT @BrookingsInst: Puerto Ricoâ€™s poverty rate is 46%, more than twice the poverty rate in Mississippi, the poorest state in the U.S https:/â€¦",FALSE,0,NA,2017-09-22 00:46:26,FALSE,NA,"911028883415273472",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","HipHopPrez",80,TRUE,FALSE,NA,NA,"New Orleans, LA","en","http://pbs.twimg.com/profile_images/902907753064054784/XEBTWXa6_normal.jpg"
"1007","RT @craigbrownphd: Whatâ€™s in the Bottle? Wineâ€™s Crisis of Trust and How Blockchain Can Help https://t.co/WYeemYOJfr https://t.co/alWa2M7UKh",FALSE,0,NA,2017-09-22 00:46:24,FALSE,NA,"911028874938667008",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","qcgcauidaikw169",285,TRUE,FALSE,NA,NA,"","en","http://pbs.twimg.com/profile_images/904667708133752832/eU_nJ3L3_normal.jpg"
"1008","Gimme Shelter: A Radical, Practical Plan to Address the Housing Crisis https://t.co/zcgTBwlUjr via @SoSeaEmerald",FALSE,0,NA,2017-09-22 00:46:21,FALSE,NA,"911028863370543104",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","phin_sea",0,FALSE,FALSE,NA,NA,"Seattle","en","http://pbs.twimg.com/profile_images/785617568509767680/YQch2wCm_normal.jpg"
"1009","RT @yashar: Just found out that @KBHOME CEO Jeffrey Mezger has hired famous crisis management expert Mike Sitrick. https://t.co/O4js7iIXgb",FALSE,0,NA,2017-09-22 00:46:21,FALSE,NA,"911028861457936384",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","composthappened",45,TRUE,FALSE,NA,NA,"","en","http://pbs.twimg.com/profile_images/2114120265/image_normal.jpg"
"1010","RT @craigbrownphd: Whatâ€™s in the Bottle? Wineâ€™s Crisis of Trust and How Blockchain Can Help https://t.co/WYeemYOJfr https://t.co/alWa2M7UKh",FALSE,0,NA,2017-09-22 00:46:21,FALSE,NA,"911028861042810880",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","gfaklysmtf1221",285,TRUE,FALSE,NA,NA,"","en","http://pbs.twimg.com/profile_images/905368983208992768/ie7uAiVT_normal.jpg"
"1011","RT @LouDobbs: Cyber Crisis- Govt &amp; Big business fail to protect everyday Americans as hacking incidents skyrocket. #Dobbs #MAGA #TrumpTrainâ€¦",FALSE,0,NA,2017-09-22 00:46:18,FALSE,NA,"911028851425337344",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","DeporableJ",191,TRUE,FALSE,NA,NA,"","en","http://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png"
"1012","@wrdcsc drs should screen all patients; user, abuser, who can convert abuse w warning &amp; addicted. Crisis worse thanâ€¦ https://t.co/rh0BUhhrwC",FALSE,0,"wrdcsc",2017-09-22 00:46:18,TRUE,"911017682610376704","911028848380252160","14336757","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","sumusays",0,FALSE,FALSE,NA,NA,"USA","en","http://pbs.twimg.com/profile_images/893284096931229696/97nQzN8j_normal.jpg"
"1013","RT @craigbrownphd: Whatâ€™s in the Bottle? Wineâ€™s Crisis of Trust and How Blockchain Can Help https://t.co/WYeemYOJfr https://t.co/alWa2M7UKh",FALSE,0,NA,2017-09-22 00:46:17,FALSE,NA,"911028845037330432",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","SariBaptiste",285,TRUE,FALSE,NA,NA,"","en","http://pbs.twimg.com/profile_images/911027567607664640/bwGEYb5H_normal.jpg"
"1014","RT @profpsemple: Centennial students up front and the the first ones through. @CentennialEDU @AnnBuller @MarilynHerie @Crisis_Ops @blmca021â€¦",FALSE,0,NA,2017-09-22 00:46:17,FALSE,NA,"911028844051746816",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ColleenMarquand",4,TRUE,FALSE,NA,NA,"","en","http://pbs.twimg.com/profile_images/684761060151291904/WZMlvWrh_normal.jpg"
"1015","RT @KimletGordon: Trump doesn't deserve to kiss the feet of Mexico  the. People are a true role model for humanity in crisis",FALSE,0,NA,2017-09-22 00:46:14,FALSE,NA,"911028834882928646",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","wolflies",5021,TRUE,FALSE,NA,NA,"California","en","http://pbs.twimg.com/profile_images/872988063005253632/B6oLvfK4_normal.jpg"
"1016","RT @NextAdvisor: According to @CFPB 30 million Americans had one or more debts in collections after the financial crisis of the 2000s httpsâ€¦",FALSE,0,NA,2017-09-22 00:46:14,FALSE,NA,"911028834698440704",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","2ParkCity",1,TRUE,FALSE,NA,NA,"","en","http://pbs.twimg.com/profile_images/889616602810941440/-UiaG1jt_normal.jpg"
"1017","@hisxlnc4u @PierrePoilievre The depth of subterfuge exceeds the Australia crisis of 1975, given gov't collusion witâ€¦ https://t.co/RNJriEtnmd",FALSE,0,"hisxlnc4u",2017-09-22 00:46:14,TRUE,"910987226905026562","911028834048380928","47652592","<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","costellodaniel1",0,FALSE,FALSE,NA,NA,"Canada Job Search","en","http://pbs.twimg.com/profile_images/510382892619681792/5WkV-ivZ_normal.jpeg"
"1018","RT @craigbrownphd: Whatâ€™s in the Bottle? Wineâ€™s Crisis of Trust and How Blockchain Can Help https://t.co/WYeemYOJfr https://t.co/alWa2M7UKh",FALSE,0,NA,2017-09-22 00:46:14,FALSE,NA,"911028832718643200",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","carminasmith231",285,TRUE,FALSE,NA,NA,"","en","http://pbs.twimg.com/profile_images/900131750847758336/maa0PS21_normal.jpg"
"1019","RT @RNS: How Greece's renewed interest in the evil eye reflects the psychological toll of the country's debt crisis https://t.co/CNvV45Als9â€¦",FALSE,0,NA,2017-09-22 00:46:14,FALSE,NA,"911028832554991616",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","religiongal",4,TRUE,FALSE,NA,NA,"Salt Lake City","en","http://pbs.twimg.com/profile_images/1834516306/newtwittericon_normal.jpg"
"1020","RT @KimletGordon: Trump doesn't deserve to kiss the feet of Mexico  the. People are a true role model for humanity in crisis",FALSE,0,NA,2017-09-22 00:46:11,FALSE,NA,"911028819598786560",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","phylmico",5021,TRUE,FALSE,NA,NA,"","es","http://pbs.twimg.com/profile_images/538066536913584129/94H5ep94_normal.png"
"1021","RT @craigbrownphd: Whatâ€™s in the Bottle? Wineâ€™s Crisis of Trust and How Blockchain Can Help https://t.co/WYeemYOJfr https://t.co/alWa2M7UKh",FALSE,0,NA,2017-09-22 00:46:11,FALSE,NA,"911028818583924739",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","franchescamonc5",285,TRUE,FALSE,NA,NA,"","en","http://pbs.twimg.com/profile_images/795990703029583872/Z7sLTSmj_normal.jpg"
"1022","RT @patnspankme: (at lecture)
Speaker: ... and this should solve the clean water crisis. Any questions?
Me:í ½í±‹í ¼í¿½ Um, the host said something aâ€¦",FALSE,0,NA,2017-09-22 00:46:09,FALSE,NA,"911028812640423936",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","SingleVixxen",7,TRUE,FALSE,NA,NA,"Orange County, CA","en","http://pbs.twimg.com/profile_images/909623367698755589/ka7Q9-G__normal.jpg"
"1023","RT @craigbrownphd: Whatâ€™s in the Bottle? Wineâ€™s Crisis of Trust and How Blockchain Can Help https://t.co/WYeemYOJfr https://t.co/alWa2M7UKh",FALSE,0,NA,2017-09-22 00:46:09,FALSE,NA,"911028812460187648",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","yahaira79712426",285,TRUE,FALSE,NA,NA,"","en","http://pbs.twimg.com/profile_images/893869756834603009/f-F_KcRr_normal.jpg"
"1024","RT @craigbrownphd: Whatâ€™s in the Bottle? Wineâ€™s Crisis of Trust and How Blockchain Can Help https://t.co/WYeemYOJfr https://t.co/alWa2M7UKh",FALSE,0,NA,2017-09-22 00:46:06,FALSE,NA,"911028800732856320",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","zglbxjhwt2921",285,TRUE,FALSE,NA,NA,"","en","http://pbs.twimg.com/profile_images/905377936336973829/PPPCAdXw_normal.jpg"
"1025","RT @SenBobCasey: Graham-Cassidy would decimate Medicaid, worsen the opioid crisis, and raise premiums in every county in Pennsylvania. It mâ€¦",FALSE,0,NA,2017-09-22 00:46:04,FALSE,NA,"911028790570160128",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","jkgm925",356,TRUE,FALSE,NA,NA,"Washington, DC","en","http://pbs.twimg.com/profile_images/889350200808140800/-g6n1r3z_normal.jpg"
"1026","RT @Maryamhasnaa: For those who have their attention too much on the material realm the soul will attempt to make its presence known with aâ€¦",FALSE,0,NA,2017-09-22 00:46:03,FALSE,NA,"911028788170956800",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ItsMissKyla",20,TRUE,FALSE,NA,NA,"btwn venus & pluto","en","http://pbs.twimg.com/profile_images/909345808792805376/9MbiTQZ6_normal.jpg"
"1027","RT @mattdpearce: After Flint's water was poisoned in 2014, fertility decreased 12% among women and fetal death rates increased 58%. https:/â€¦",FALSE,0,NA,2017-09-22 00:46:03,FALSE,NA,"911028787122286593",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","chill_teddy_",1800,TRUE,FALSE,NA,NA,"","en","http://pbs.twimg.com/profile_images/857141880139780096/YUq8VSMy_normal.jpg"
"1028","RT @twelveoclocke: anyone who watches Chopped knows our healthcare system is in a crisis, every 3rd chef is like ""i'm here to win money forâ€¦",FALSE,0,NA,2017-09-22 00:46:03,FALSE,NA,"911028785457197057",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","the_goodsmaster",7499,TRUE,FALSE,NA,NA,"Isla Vista, CA","en","http://pbs.twimg.com/profile_images/909515307802177537/cNCiZgS6_normal.jpg"
"1029","RT @KimletGordon: Trump doesn't deserve to kiss the feet of Mexico  the. People are a true role model for humanity in crisis",FALSE,0,NA,2017-09-22 00:46:03,FALSE,NA,"911028785360756737",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ilianabalfer",5021,TRUE,FALSE,NA,NA,"Veracruz","es","http://pbs.twimg.com/profile_images/904744005237342208/eEZ1dyKn_normal.jpg"
"1030","RT @LouDobbs: Cyber Crisis- Govt &amp; Big business fail to protect everyday Americans as hacking incidents skyrocket. #Dobbs #MAGA #TrumpTrainâ€¦",FALSE,0,NA,2017-09-22 00:46:03,FALSE,NA,"911028785289613313",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","AlwaysIntegrity",191,TRUE,FALSE,NA,NA,"","en","http://pbs.twimg.com/profile_images/799070385492869128/V4duwIxI_normal.jpg"
"1031","RT @Maryamhasnaa: For those who have their attention too much on the material realm the soul will attempt to make its presence known with aâ€¦",FALSE,0,NA,2017-09-22 00:46:02,FALSE,NA,"911028782454181888",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","October8Nine",20,TRUE,FALSE,NA,NA,"CANADA.","en","http://pbs.twimg.com/profile_images/899122833573498880/HsuocC3O_normal.jpg"
"1032","RT @MarshallProj: A 12-year-old in a mental health crisis was sent to a South Dakota hospital. She was sent to jail an hour later. https://â€¦",FALSE,0,NA,2017-09-22 00:46:02,FALSE,NA,"911028782236000256",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","olson_erika",28,TRUE,FALSE,NA,NA,"greater Seattle area","en","http://pbs.twimg.com/profile_images/418505183639789568/yXHOPwOB_normal.jpeg"
"1033","RT @mattdpearce: After Flint's water was poisoned in 2014, fertility decreased 12% among women and fetal death rates increased 58%. https:/â€¦",FALSE,0,NA,2017-09-22 00:46:01,FALSE,NA,"911028778511499267",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","BukiWilliams",1800,TRUE,FALSE,NA,NA,"NYC. via London","en","http://pbs.twimg.com/profile_images/653375721415553024/tG9paGNb_normal.jpg"
"1034","RT @craigbrownphd: Whatâ€™s in the Bottle? Wineâ€™s Crisis of Trust and How Blockchain Can Help https://t.co/WYeemYOJfr https://t.co/alWa2M7UKh",FALSE,0,NA,2017-09-22 00:46:00,FALSE,NA,"911028773952172032",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","tomcufcik_rosia",285,TRUE,FALSE,NA,NA,"","en","http://pbs.twimg.com/profile_images/911026368078503936/3ygQHgls_normal.jpg"
"1035","weekly crisis https://t.co/SwStsQ8z6w",FALSE,1,NA,2017-09-22 00:45:58,FALSE,NA,"911028766855528448",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","phatbleatz",1,FALSE,FALSE,NA,NA,"","en","http://pbs.twimg.com/profile_images/890786748644564992/43dVggNP_normal.jpg"
"1036","RT @NH_India: Rising unemployment and persecution of minorities are major challenges facing India @OfficeOfRG @PMOIndia @INCIndia 
https://â€¦",FALSE,0,NA,2017-09-22 00:45:58,FALSE,NA,"911028766050275328",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","im_integrator",149,TRUE,FALSE,NA,NA,"Jaipur, India","en","http://pbs.twimg.com/profile_images/874169048053026816/D67mzUES_normal.jpg"
"1037","Myanmarâ€™s #Rohingya Crisis Meets Reality https://t.co/qsX6viDvoD",FALSE,1,NA,2017-09-22 00:45:56,FALSE,NA,"911028759171547137",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","dianawho",0,FALSE,FALSE,NA,NA,"Boston, MA","en","http://pbs.twimg.com/profile_images/76113703/twitter_normal.jpg"
"1038","@USNavy requires more hulls in the H2O now not in 30 yrs. Here's how to do it. @secnav76 @hughhewitt @JimTalent  https://t.co/5BKWwdMGSv",FALSE,0,"USNavy",2017-09-22 00:45:56,FALSE,NA,"911028756797571072","54885400","<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","robertcobrien",2,FALSE,FALSE,NA,NA,"","en","http://pbs.twimg.com/profile_images/737451470103052290/t3VryA2j_normal.jpg"
"1039","@SECfootball I think there are all kinda crisis in The SEC right now!",FALSE,0,"SECfootball",2017-09-22 00:45:56,FALSE,"911003123656691712","911028755879120898","235181669","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","tension2u",0,FALSE,FALSE,NA,NA,"","en","http://pbs.twimg.com/profile_images/889708708497948672/QM_4MCkK_normal.jpg"
"1040","RT @benwikler: Graham-Cassidy is the ACA repeal equiv of the Iraq war. Sold on lies in response to a manufactured crisis, destined to causeâ€¦",FALSE,0,NA,2017-09-22 00:45:53,FALSE,NA,"911028746550996993",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","silverstream21",1480,TRUE,FALSE,NA,NA,"USA","en","http://pbs.twimg.com/profile_images/1031339447/silverstream_normal.jpg"
"1041","RT @LouDobbs: Cyber Crisis- Govt &amp; Big business fail to protect everyday Americans as hacking incidents skyrocket. #Dobbs #MAGA #TrumpTrainâ€¦",FALSE,0,NA,2017-09-22 00:45:51,FALSE,NA,"911028735893282816",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","MontgoXabia",191,TRUE,FALSE,NA,NA,"Virginia, USA","en","http://pbs.twimg.com/profile_images/862094945817042945/8AjxiL3R_normal.jpg"
"1042","RT @AJEnglish: â€œThe Myanmar crisis is very reminiscent of what happened in Bosnia in 1995 and in Rwanda in 1994.â€ 

- Nigerian President @Mâ€¦",FALSE,0,NA,2017-09-22 00:45:51,FALSE,NA,"911028735796584449",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","sandhu476",945,TRUE,FALSE,NA,NA,"Planet Earth","en","http://pbs.twimg.com/profile_images/906327076336046080/4yKsew_I_normal.jpg"
"1043","RT @AriMelber: Author @NaomiAKlein says Trump's Brand is Crisis/Lies, basically https://t.co/5QqZ8G23ha",FALSE,0,NA,2017-09-22 00:45:50,FALSE,NA,"911028732269297665",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","29361RMSM",101,TRUE,FALSE,NA,NA,"","en","http://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png"
